leg_index,point_index,grid_x,grid_y,world_x_m,world_y_m,segment_length_m,cumulative_length_m
5,0,30,23,-1.2949999999999997,-0.5149999999999999,0.0,0.0
5,1,30,24,-1.2949999999999997,-0.46499999999999986,0.05,0.05
5,2,30,25,-1.2949999999999997,-0.4149999999999998,0.05,0.1
5,3,30,26,-1.2949999999999997,-0.36499999999999977,0.05,0.15000000000000002
5,4,30,27,-1.2949999999999997,-0.31499999999999995,0.05,0.2
5,5,30,28,-1.2949999999999997,-0.2649999999999999,0.05,0.25
5,6,30,29,-1.2949999999999997,-0.21499999999999986,0.05,0.3
5,7,30,30,-1.2949999999999997,-0.1649999999999998,0.05,0.35
5,8,30,31,-1.2949999999999997,-0.11499999999999977,0.05,0.39999999999999997
5,9,30,32,-1.2949999999999997,-0.06499999999999995,0.05,0.44999999999999996
5,10,30,33,-1.2949999999999997,-0.014999999999999902,0.05,0.49999999999999994
5,11,30,34,-1.2949999999999997,0.03500000000000014,0.05,0.5499999999999999
5,12,29,35,-1.3449999999999998,0.08500000000000019,0.07071067811865477,0.6207106781186547
5,13,28,36,-1.3949999999999998,0.13500000000000023,0.07071067811865477,0.6914213562373094
5,14,27,37,-1.4449999999999998,0.18500000000000005,0.07071067811865477,0.7621320343559641
5,15,26,38,-1.4949999999999997,0.2350000000000001,0.07071067811865477,0.8328427124746188
5,16,25,39,-1.5449999999999997,0.28500000000000014,0.07071067811865477,0.9035533905932736
5,17,24,40,-1.5949999999999998,0.33499999999999996,0.07071067811865477,0.9742640687119283
5,18,24,41,-1.5949999999999998,0.38500000000000023,0.05,1.0242640687119282
5,19,23,42,-1.6449999999999998,0.43500000000000005,0.07071067811865477,1.094974746830583
5,20,23,43,-1.6449999999999998,0.4850000000000003,0.05,1.144974746830583
5,21,22,44,-1.6949999999999998,0.5350000000000001,0.07071067811865477,1.215685424949238
5,22,22,45,-1.6949999999999998,0.585,0.05,1.265685424949238
5,23,21,46,-1.7449999999999999,0.6350000000000002,0.07071067811865477,1.3363961030678928
5,24,21,47,-1.7449999999999999,0.685,0.05,1.3863961030678928
